hotel_id,hotel_name,location,star_rating,user_rating,number_of_reviews,price_per_night,is_luxury,has_wifi,has_breakfast_included,has_free_ca        ncellation,distance_from_city_center,room_availability,booking_count_last_month,cancellation_rate,amenities_score,total_bookings
H15786,Hotel Durbar,Kalanki,1,8,1470,13712,FALSE,TRUE,FALSE,TRUE,1.82,33,265,0.43,2,5565
H15787,Hotel Everest,Baneshwor,4,9.6,911,23303,TRUE,TRUE,TRUE,TRUE,11.04,54,410,0.11,3,20500
H15788,Hotel Sagarmatha,Kalanki,1,6.8,48,14747,FALSE,TRUE,TRUE,TRUE,1.65,4,124,0.41,3,6076
H15789,Hotel Himalaya,Jamal,5,8,1954,17004,FALSE,TRUE,TRUE,TRUE,4.38,19,188,0.36,3,6768
H15790,Hotel Heritage,Chabahil,4,9.2,691,21162,FALSE,TRUE,TRUE,TRUE,7.62,54,261,0.18,3,3654
H15791,Hotel Valley,Thamel,3,7.2,435,9513,TRUE,TRUE,TRUE,TRUE,4.96,29,465,0.22,3,12555
H15792,Hotel Everest,Kalanki,4,5.6,324,11489,TRUE,TRUE,TRUE,TRUE,5.78,32,415,0.41,3,22825
H15793,Hotel Heritage,Durbar Marg,2,6.8,623,23247,FALSE,TRUE,FALSE,TRUE,9.65,18,437,0.49,2,6555
H15794,Hotel Valley,Koteshwor,2,5.7,1839,17563,TRUE,TRUE,FALSE,TRUE,11.99,1,318,0.13,2,15900
H15795,Hotel Annapurna,Thamel,4,5.1,1542,21349,TRUE,TRUE,TRUE,TRUE,5.66,17,597,0.35,3,9552
H15796,Hotel Sagarmatha,Jamal,5,8.6,1960,14291,FALSE,TRUE,TRUE,FALSE,4.61,13,460,0.05,2,22080
H15797,Hotel Durbar,Baluwatar,2,6.1,764,17037,FALSE,TRUE,TRUE,TRUE,4.94,4,286,0.05,3,15730
H15798,Hotel Heritage,Baluwatar,2,5,166,16685,FALSE,TRUE,TRUE,TRUE,4.49,57,343,0.23,3,9261
H15799,Hotel Valley,Jamal,3,9.2,881,9929,TRUE,TRUE,TRUE,TRUE,5.74,17,146,0.02,3,6278
H15800,Hotel Kathmandu,Thamel,4,7.1,786,4719,FALSE,TRUE,TRUE,TRUE,4.06,44,168,0.46,3,5376
H15801,Hotel Durbar,Chabahil,2,6.1,266,23714,FALSE,TRUE,TRUE,TRUE,5.61,50,160,0.2,3,5760
H15802,Hotel Annapurna,Maharajgunj,5,6.3,1903,17438,FALSE,TRUE,TRUE,TRUE,11.35,14,524,0.2,3,6288
H15803,Hotel Himalaya,Koteshwor,1,6.2,864,12117,TRUE,TRUE,FALSE,FALSE,3.51,22,309,0.17,1,5562
H15804,Hotel Valley,Maharajgunj,4,5.9,644,24041,FALSE,TRUE,TRUE,TRUE,7.86,49,229,0.16,3,10305
H15805,Hotel Annapurna,Durbar Marg,3,9,465,19448,FALSE,TRUE,TRUE,TRUE,5.89,3,261,0.06,3,11223
H15806,Hotel Sagarmatha,Maharajgunj,2,5.8,56,12834,TRUE,TRUE,TRUE,TRUE,8.82,33,130,0.31,3,4550
H15807,Hotel Everest,Kirtipur,5,7.7,1365,21567,FALSE,TRUE,FALSE,TRUE,5.72,23,137,0.13,2,7261
H15808,Hotel Heritage,Baluwatar,4,5.4,19,20678,FALSE,TRUE,TRUE,FALSE,2.01,11,589,0.18,2,25327
H15809,Hotel Royal,Kalanki,5,9.6,153,4855,FALSE,TRUE,TRUE,TRUE,10.48,28,396,0.17,3,19404
H15810,Hotel Valley,Kirtipur,5,7.9,1464,14369,TRUE,TRUE,TRUE,TRUE,8.14,5,348,0.18,3,8352
H15811,Hotel Himalaya,Baluwatar,3,9.3,1844,3751,FALSE,TRUE,FALSE,TRUE,6.36,23,379,0.44,2,15918
H15812,Hotel Everest,Kirtipur,4,6.9,1185,1724,FALSE,TRUE,FALSE,TRUE,9.99,46,173,0.24,2,2249
H15813,Hotel Kathmandu,Chabahil,2,8.9,496,10445,FALSE,TRUE,TRUE,TRUE,11.72,21,76,0.26,3,2964
H15814,Hotel Everest,Bhaktapur,3,9.1,1169,10369,FALSE,TRUE,TRUE,TRUE,4.97,58,362,0.39,3,9050
H15815,Hotel Boutique,Bhaktapur,2,8.4,1620,10488,FALSE,TRUE,TRUE,TRUE,4.3,16,7,0.16,3,105
H15816,Hotel Himalaya,Kalanki,1,5.4,1906,9049,FALSE,TRUE,TRUE,TRUE,9.07,56,299,0.38,3,10764
H15817,Hotel Durbar,Teku,5,5.1,1059,14357,FALSE,TRUE,TRUE,TRUE,5.51,31,532,0.1,3,11172
H15818,Hotel Heritage,Teku,1,5.8,1040,17233,TRUE,TRUE,TRUE,TRUE,1.12,24,69,0.36,3,2691
H15819,Hotel Everest,Swayambhu,5,5.6,600,19883,FALSE,TRUE,TRUE,TRUE,4.32,52,202,0.08,3,8282
H15820,Hotel Himalaya,Lazimpat,3,8.5,1048,2329,FALSE,TRUE,TRUE,TRUE,9.72,25,329,0.35,3,16450
H15821,Hotel Valley,Jamal,2,7.7,1465,22501,TRUE,TRUE,TRUE,TRUE,8.51,26,277,0.24,3,15512
H15822,Hotel Kathmandu,Baluwatar,2,7.5,908,20011,TRUE,TRUE,TRUE,TRUE,10.37,6,281,0.04,3,9273
H15823,Hotel Everest,Lazimpat,3,6.2,1433,13538,TRUE,TRUE,TRUE,TRUE,1.84,34,353,0.3,3,13061
H15824,Hotel Boutique,Kalanki,4,5.7,216,19834,FALSE,TRUE,TRUE,FALSE,3,33,135,0.35,2,5805
H15825,Hotel Kathmandu,Durbar Marg,1,6,1634,15053,FALSE,TRUE,FALSE,TRUE,2.66,26,298,0.11,2,15198
H15826,Hotel Sagarmatha,Bhaktapur,1,6.9,1642,15535,FALSE,TRUE,TRUE,TRUE,11.66,7,448,0.47,3,22848
H15827,Hotel Durbar,Durbar Marg,2,8.6,919,10361,FALSE,TRUE,TRUE,TRUE,2.11,34,96,0.12,3,2976
H15828,Hotel Sagarmatha,Sankhamul,2,6.2,1249,8057,FALSE,TRUE,TRUE,TRUE,7.22,17,336,0.16,3,8736
H15829,Hotel Sagarmatha,Lazimpat,2,8.4,1535,12631,FALSE,TRUE,TRUE,TRUE,7.63,22,349,0.37,3,8027
H15830,Hotel Kathmandu,Kirtipur,3,7.4,1492,11559,FALSE,TRUE,FALSE,TRUE,7.46,29,140,0.11,2,7840
H15831,Hotel Kathmandu,Durbar Marg,4,9.3,268,5294,FALSE,TRUE,TRUE,TRUE,8.33,15,438,0.46,3,10512
H15832,Hotel Valley,Teku,1,6.1,1362,10656,FALSE,TRUE,TRUE,TRUE,5.86,30,461,0.32,3,11064
H15833,Hotel Durbar,Kirtipur,5,7.2,463,14370,FALSE,TRUE,TRUE,TRUE,1.1,56,226,0.38,3,3842
H15834,Hotel Heritage,Koteshwor,3,5.5,808,19114,TRUE,TRUE,TRUE,TRUE,8.44,37,214,0.07,3,4922
H15835,Hotel Himalaya,Boudha,1,6.6,384,9149,TRUE,TRUE,TRUE,TRUE,3.45,49,289,0.41,3,2890
H15836,Hotel Kathmandu,Baneshwor,4,7.4,473,15478,FALSE,TRUE,TRUE,TRUE,1,33,470,0.29,3,4700
H15837,Hotel Annapurna,Boudha,3,8.5,84,2123,TRUE,TRUE,FALSE,TRUE,2.12,0,263,0.39,2,6838
H15838,Hotel Annapurna,Maharajgunj,1,6,251,24577,FALSE,TRUE,TRUE,TRUE,3.52,8,376,0.05,3,17296
H15839,Hotel Kathmandu,Kirtipur,3,6,1050,22005,FALSE,TRUE,TRUE,TRUE,5.25,35,352,0.31,3,7744
H15840,Hotel Himalaya,Bhaktapur,1,8,1722,18872,TRUE,TRUE,TRUE,TRUE,10.35,43,393,0.35,3,9039
H15841,Hotel Everest,Kalanki,1,6.8,1292,17648,FALSE,TRUE,TRUE,FALSE,6.48,3,575,0.25,2,14375
H15842,Hotel Boutique,Maharajgunj,4,7.3,132,16366,FALSE,TRUE,TRUE,TRUE,5.72,44,264,0.42,3,14784
H15843,Hotel Valley,Baneshwor,5,9,1344,19413,FALSE,TRUE,TRUE,TRUE,2.38,57,159,0.47,3,7950
H15844,Hotel Valley,Bhaktapur,4,7.4,120,7874,FALSE,TRUE,TRUE,TRUE,11.52,19,138,0.12,3,4278
H15845,Hotel Himalaya,Teku,1,8.1,1289,4766,FALSE,TRUE,TRUE,TRUE,10.91,44,244,0.04,3,7320
H15846,Hotel Sagarmatha,Durbar Marg,3,8.2,243,9587,TRUE,TRUE,TRUE,TRUE,9.81,16,471,0.39,3,22137
H15847,Hotel Valley,Kalanki,4,8.9,977,8056,TRUE,TRUE,TRUE,TRUE,3.95,43,271,0.25,3,15989
H15848,Hotel Durbar,Durbar Marg,5,8.1,506,9299,FALSE,TRUE,FALSE,FALSE,6.78,9,426,0.04,1,18744
H15849,Hotel Valley,Lazimpat,1,5.3,1901,4563,FALSE,TRUE,TRUE,TRUE,4.73,45,197,0.05,3,5516
H15850,Hotel Durbar,Bhaktapur,4,6.6,1073,12098,FALSE,TRUE,TRUE,TRUE,4.89,42,191,0.12,3,4393
H15851,Hotel Kathmandu,Baneshwor,4,9.7,1155,8849,TRUE,TRUE,TRUE,TRUE,0.96,39,537,0.01,3,18258
H15852,Hotel Annapurna,Sankhamul,4,5.9,1483,14771,FALSE,FALSE,TRUE,TRUE,1.77,12,231,0.24,2,5313
H15853,Hotel Kathmandu,Chabahil,4,7.8,736,7035,FALSE,TRUE,TRUE,TRUE,11.54,56,268,0.19,3,15008
H15854,Hotel Boutique,Maharajgunj,3,9,1841,16104,FALSE,TRUE,TRUE,TRUE,7.36,56,583,0.03,3,31482
H15855,Hotel Sagarmatha,Bhaktapur,5,7.8,1831,8959,FALSE,TRUE,FALSE,TRUE,0.18,56,121,0.13,2,1210
H15856,Hotel Annapurna,Kalanki,5,6.8,1826,4196,FALSE,TRUE,TRUE,TRUE,9.73,37,597,0.37,3,28059
H15857,Hotel Himalaya,Thamel,1,5.4,1552,18569,FALSE,TRUE,TRUE,TRUE,1.14,43,502,0.41,3,13052
H15858,Hotel Kathmandu,Swayambhu,2,6.7,101,5131,FALSE,TRUE,TRUE,TRUE,8.53,15,193,0.01,3,5983
H15859,Hotel Boutique,Durbar Marg,3,5.9,1394,20459,FALSE,TRUE,FALSE,TRUE,7.49,38,311,0.06,2,10885
H15860,Hotel Durbar,Durbar Marg,1,9.6,1979,1412,TRUE,TRUE,TRUE,TRUE,0.85,32,429,0.5,3,5577
H15861,Hotel Valley,Patan,1,8.4,1156,9674,FALSE,TRUE,TRUE,TRUE,6.42,26,210,0.33,3,10290
H15862,Hotel Heritage,Kirtipur,4,8.6,346,12151,FALSE,TRUE,TRUE,TRUE,0.66,36,149,0.35,3,7748
H15863,Hotel Everest,Bhaktapur,2,7.1,1641,4847,FALSE,TRUE,TRUE,TRUE,0.87,47,427,0.2,3,20923
H15864,Hotel Annapurna,Sankhamul,2,5.5,522,9794,FALSE,TRUE,TRUE,TRUE,0.71,15,536,0.26,3,30016
H15865,Hotel Everest,Patan,3,6.3,612,2081,FALSE,TRUE,TRUE,TRUE,3.14,14,299,0.26,3,5382
H15866,Hotel Heritage,Koteshwor,2,6.2,437,21739,FALSE,TRUE,TRUE,FALSE,9.64,15,202,0.18,2,7272
H15867,Hotel Everest,Sankhamul,1,7.3,1466,9216,FALSE,TRUE,TRUE,TRUE,4.41,5,458,0.35,3,15572
H15868,Hotel Himalaya,Baluwatar,2,7.2,16,9389,FALSE,TRUE,FALSE,TRUE,7.71,28,81,0.29,2,3726
H15869,Hotel Royal,Bhaktapur,2,7.1,129,20010,FALSE,TRUE,TRUE,TRUE,1.59,39,359,0.47,3,7180
H15870,Hotel Everest,Boudha,5,7.4,396,9614,FALSE,TRUE,TRUE,TRUE,11.2,16,370,0.01,3,4810
H15871,Hotel Himalaya,Sankhamul,1,9.7,1383,18525,FALSE,TRUE,FALSE,TRUE,6.1,39,159,0.44,2,3498
H15872,Hotel Royal,Bhaktapur,2,6.4,650,24319,FALSE,TRUE,TRUE,TRUE,0.39,6,161,0.48,3,6601
H15873,Hotel Royal,Kalanki,2,8,1724,11245,TRUE,TRUE,TRUE,TRUE,6.5,33,264,0.08,3,7656
H15874,Hotel Annapurna,Thamel,4,6.1,1131,18504,TRUE,TRUE,TRUE,TRUE,2.3,44,456,0.12,3,11856
H15875,Hotel Boutique,Gongabu,2,7.2,1967,13359,FALSE,TRUE,TRUE,TRUE,2.43,54,163,0.03,3,5216
H15876,Hotel Boutique,Bhaktapur,2,6,1076,5527,FALSE,TRUE,TRUE,TRUE,7.24,35,433,0.13,3,5629
H15877,Hotel Heritage,Kirtipur,5,7.7,192,24490,FALSE,TRUE,TRUE,TRUE,2.79,25,341,0.32,3,10571
H15878,Hotel Boutique,Teku,1,6.3,706,13667,TRUE,TRUE,TRUE,TRUE,2.65,25,331,0.12,3,15888
H15879,Hotel Durbar,Thamel,3,5.2,574,7693,FALSE,TRUE,FALSE,TRUE,6.54,10,560,0.43,2,22960
H15880,Hotel Kathmandu,Teku,1,8.9,1773,5903,TRUE,TRUE,TRUE,TRUE,2.9,53,296,0.46,3,9176
H15881,Hotel Durbar,Teku,4,5.6,1706,1055,FALSE,TRUE,TRUE,FALSE,1.42,24,537,0.02,2,10740
H15882,Hotel Sagarmatha,Lazimpat,1,6.8,1268,24142,TRUE,TRUE,TRUE,TRUE,4.96,35,283,0.26,3,3113
H15883,Hotel Valley,Jamal,2,7.3,455,14414,FALSE,TRUE,TRUE,TRUE,0.72,41,38,0.02,3,1292
H15884,Hotel Himalaya,Boudha,4,7.1,1903,3263,FALSE,TRUE,TRUE,FALSE,10.87,47,360,0.31,2,9000
H15885,Hotel Heritage,Bhaktapur,1,8.5,1940,23737,FALSE,FALSE,TRUE,TRUE,5.47,1,104,0.18,2,4056
H15886,Hotel Boutique,Lazimpat,4,7.9,209,9482,FALSE,TRUE,TRUE,FALSE,0.26,40,272,0.42,2,12512
H15887,Hotel Annapurna,Chabahil,3,6.4,957,16050,FALSE,TRUE,TRUE,TRUE,2.77,27,436,0.46,3,9156
H15888,Hotel Himalaya,Boudha,1,5.2,522,19378,FALSE,TRUE,TRUE,TRUE,11.5,0,218,0.25,3,11772
H15889,Hotel Heritage,Boudha,2,8.7,1559,18218,FALSE,TRUE,TRUE,TRUE,6.01,5,376,0.48,3,15416
H15890,Hotel Himalaya,Kalanki,4,6.7,999,21667,FALSE,TRUE,TRUE,TRUE,4.37,54,210,0.43,3,2310
H15891,Hotel Heritage,Baluwatar,5,9.3,222,6270,FALSE,TRUE,TRUE,TRUE,3.85,39,596,0.06,3,25032
H15892,Hotel Kathmandu,Kirtipur,4,6.9,1411,15272,FALSE,TRUE,FALSE,TRUE,5.06,35,527,0.18,2,27404
H15893,Hotel Heritage,Koteshwor,5,8.4,1822,15526,TRUE,TRUE,TRUE,TRUE,2.62,0,482,0.18,3,6266
H15894,Hotel Heritage,Kalanki,2,9.5,555,15742,FALSE,TRUE,TRUE,TRUE,9.01,48,298,0.16,3,17582
H15895,Hotel Sagarmatha,Koteshwor,3,8.1,495,21693,FALSE,TRUE,TRUE,TRUE,6.15,14,174,0.4,3,10092
H15896,Hotel Sagarmatha,Bhaktapur,5,7,1394,11106,FALSE,TRUE,TRUE,TRUE,9.04,0,139,0.16,3,2363
H15897,Hotel Annapurna,Patan,3,7.7,1815,11793,FALSE,TRUE,TRUE,TRUE,3.13,18,561,0.2,3,20757
H15898,Hotel Boutique,Kalanki,4,7.6,177,2501,FALSE,TRUE,TRUE,TRUE,0.12,24,135,0.05,3,2700
H15899,Hotel Kathmandu,Bhaktapur,2,7.8,899,16295,FALSE,TRUE,TRUE,FALSE,11.6,13,339,0.26,2,9831
H15900,Hotel Durbar,Lazimpat,5,5.7,940,16553,FALSE,TRUE,TRUE,TRUE,6.19,21,373,0.07,3,16039
H15901,Hotel Royal,Durbar Marg,4,8.4,1715,12513,FALSE,TRUE,TRUE,TRUE,1.05,22,162,0.44,3,3564
H15902,Hotel Annapurna,Jamal,1,5.7,1627,22072,FALSE,TRUE,TRUE,TRUE,1.33,6,259,0.4,3,13986
H15903,Hotel Durbar,Boudha,4,5.1,1437,5136,TRUE,TRUE,TRUE,FALSE,5.27,33,233,0.16,2,5825
H15904,Hotel Durbar,Thamel,3,8,837,15705,FALSE,TRUE,TRUE,FALSE,8.37,10,312,0.01,2,3120
H15905,Hotel Heritage,Baneshwor,2,5.6,146,17403,FALSE,TRUE,TRUE,TRUE,4.82,15,213,0.05,3,4047
H15906,Hotel Heritage,Koteshwor,2,8.7,1266,18416,TRUE,TRUE,TRUE,TRUE,9.86,46,152,0.12,3,3344
H15907,Hotel Everest,Teku,4,9.2,124,10016,FALSE,TRUE,TRUE,TRUE,4.02,37,265,0.25,3,11130
H15908,Hotel Himalaya,Chabahil,1,9.5,1285,14947,FALSE,TRUE,TRUE,FALSE,0.64,8,516,0.37,2,28896
H15909,Hotel Heritage,Jamal,3,8.2,1526,20658,FALSE,TRUE,TRUE,TRUE,0.2,3,214,0.06,3,5564
H15910,Hotel Himalaya,Sankhamul,4,7.3,1322,12853,TRUE,TRUE,TRUE,TRUE,10.33,44,215,0.36,3,12685
H15911,Hotel Durbar,Sankhamul,4,6.7,1082,15353,FALSE,TRUE,TRUE,TRUE,11.82,55,234,0.28,3,11466
H15912,Hotel Heritage,Jamal,2,7.4,1485,1747,TRUE,TRUE,FALSE,TRUE,1.68,39,405,0.31,2,21060
H15913,Hotel Heritage,Teku,3,5.9,525,11558,FALSE,TRUE,TRUE,TRUE,0.84,34,367,0.46,3,9175
H15914,Hotel Annapurna,Koteshwor,1,6.7,1924,17071,FALSE,TRUE,TRUE,TRUE,10.98,22,518,0.48,3,26936
H15915,Hotel Kathmandu,Teku,2,8.4,697,8004,FALSE,FALSE,FALSE,TRUE,1.3,23,183,0.37,1,4575
H15916,Hotel Durbar,Baluwatar,4,6,1029,18351,FALSE,TRUE,TRUE,TRUE,2.82,53,253,0.35,3,2530
H15917,Hotel Boutique,Jamal,2,6.3,1305,16641,FALSE,TRUE,TRUE,TRUE,9.64,3,560,0.38,3,16800
H15918,Hotel Boutique,Kirtipur,2,8.6,1464,4547,FALSE,TRUE,TRUE,FALSE,11.98,29,389,0.34,2,12837
H15919,Hotel Annapurna,Teku,5,5.9,1059,20182,FALSE,TRUE,TRUE,TRUE,5.88,39,593,0.02,3,32615
H15920,Hotel Valley,Maharajgunj,2,6.2,1103,4015,FALSE,TRUE,TRUE,TRUE,2.61,58,592,0.5,3,17168
H15921,Hotel Himalaya,Bhaktapur,2,5.1,302,23989,FALSE,TRUE,TRUE,TRUE,10.19,31,327,0.32,3,16677
H15922,Hotel Royal,Teku,3,8.5,1439,19188,FALSE,TRUE,TRUE,TRUE,4.79,51,168,0.25,3,9744
H15923,Hotel Himalaya,Chabahil,2,8,1267,3023,FALSE,TRUE,TRUE,TRUE,3.34,37,318,0.23,3,7314
H15924,Hotel Durbar,Boudha,1,8.3,240,9592,FALSE,TRUE,TRUE,TRUE,5.94,33,43,0.12,3,430
H15925,Hotel Valley,Lazimpat,4,6,1296,21816,FALSE,TRUE,TRUE,TRUE,10.28,59,112,0.24,3,3472
H15926,Hotel Himalaya,Swayambhu,3,8.3,947,11512,FALSE,TRUE,TRUE,FALSE,2.87,33,488,0.37,2,7808
H15927,Hotel Kathmandu,Durbar Marg,2,7.9,1831,4324,FALSE,TRUE,TRUE,TRUE,5.14,30,425,0.13,3,19550
H15928,Hotel Valley,Baluwatar,1,6.8,1619,24547,FALSE,TRUE,TRUE,FALSE,5.39,30,402,0.42,2,16482
H15929,Hotel Heritage,Baneshwor,4,7.1,1154,19261,FALSE,TRUE,TRUE,TRUE,10.01,31,324,0.11,3,4212
H15930,Hotel Royal,Patan,3,7.7,1496,11879,FALSE,TRUE,TRUE,TRUE,8.14,35,542,0.43,3,13550
H15931,Hotel Boutique,Maharajgunj,1,7.4,527,4675,FALSE,TRUE,FALSE,TRUE,9.39,21,396,0.3,2,10296
H15932,Hotel Royal,Jamal,2,8.1,1057,24345,FALSE,TRUE,TRUE,TRUE,8.35,18,467,0.42,3,18213
H15933,Hotel Sagarmatha,Jamal,5,5.9,715,11111,FALSE,TRUE,TRUE,TRUE,7.15,44,521,0.21,3,22403
H15934,Hotel Boutique,Baneshwor,5,7.6,1713,17389,FALSE,TRUE,TRUE,TRUE,1.68,34,229,0.17,3,11221
H15935,Hotel Sagarmatha,Baluwatar,3,7.2,386,6533,FALSE,TRUE,TRUE,TRUE,10.01,37,253,0.35,3,4048
H15936,Hotel Valley,Thamel,1,7.2,1533,10713,FALSE,TRUE,TRUE,TRUE,7.33,41,40,0.19,3,1160
H15937,Hotel Annapurna,Gongabu,4,7.3,1944,6175,TRUE,TRUE,TRUE,TRUE,8.44,59,117,0.48,3,4914
H15938,Hotel Heritage,Chabahil,1,9.2,446,4878,FALSE,TRUE,TRUE,TRUE,9.37,14,447,0.37,3,20115
H15939,Hotel Royal,Swayambhu,5,8.9,862,20853,FALSE,TRUE,TRUE,TRUE,3.81,55,488,0.22,3,10248
H15940,Hotel Himalaya,Thamel,3,8,1755,10013,FALSE,TRUE,TRUE,TRUE,5.3,37,258,0.09,3,6192
H15941,Hotel Durbar,Swayambhu,2,8.4,1678,21717,FALSE,FALSE,TRUE,TRUE,6.54,59,391,0.28,2,9384
H15942,Hotel Sagarmatha,Maharajgunj,1,5.2,1890,24017,FALSE,TRUE,TRUE,TRUE,4.18,7,578,0.3,3,16762
H15943,Hotel Boutique,Boudha,5,8.6,1837,4093,FALSE,FALSE,TRUE,TRUE,3.18,31,426,0.48,2,11076
H15944,Hotel Royal,Koteshwor,4,7.3,979,15776,FALSE,TRUE,TRUE,TRUE,9.34,35,566,0.37,3,28866
H15945,Hotel Royal,Boudha,3,6.5,508,12304,FALSE,TRUE,TRUE,TRUE,9.07,36,475,0.13,3,26125
H15946,Hotel Boutique,Baneshwor,2,5.7,1207,18241,FALSE,TRUE,TRUE,TRUE,10,29,124,0.14,3,4712
H15947,Hotel Durbar,Jamal,1,5.4,1696,8618,FALSE,TRUE,TRUE,TRUE,8.39,50,211,0.29,3,6963
H15948,Hotel Valley,Kalanki,4,5.2,609,8977,FALSE,TRUE,TRUE,TRUE,3.81,47,25,0.07,3,1250
H15949,Hotel Sagarmatha,Boudha,2,5.8,1846,3550,FALSE,TRUE,FALSE,TRUE,3.99,22,24,0.35,2,576
H15950,Hotel Annapurna,Thamel,5,5.1,1542,2225,FALSE,TRUE,TRUE,TRUE,6.38,42,216,0.05,3,4536
H15951,Hotel Himalaya,Kalanki,5,8.5,787,17011,FALSE,FALSE,FALSE,TRUE,10.04,6,377,0.29,1,10556
H15952,Hotel Boutique,Koteshwor,4,6.2,1343,9845,TRUE,TRUE,TRUE,TRUE,4.22,21,433,0.49,3,9526
H15953,Hotel Heritage,Kirtipur,5,6.8,79,8453,FALSE,TRUE,TRUE,TRUE,9.21,35,324,0.44,3,19116
H15954,Hotel Himalaya,Chabahil,3,8.9,214,24784,FALSE,TRUE,FALSE,TRUE,3.74,38,321,0.42,2,13482
H15955,Hotel Boutique,Jamal,4,5.6,350,10531,FALSE,TRUE,FALSE,TRUE,4.13,27,313,0.38,2,12207
H15956,Hotel Boutique,Koteshwor,5,9,1065,5556,TRUE,TRUE,TRUE,TRUE,9.05,11,200,0.47,3,3200
H15957,Hotel Heritage,Koteshwor,1,8.1,1076,3717,FALSE,TRUE,TRUE,TRUE,8.18,2,188,0.47,3,9964
H15958,Hotel Durbar,Baluwatar,5,6.6,127,4392,FALSE,TRUE,FALSE,TRUE,2.58,44,97,0.09,2,2619
H15959,Hotel Valley,Swayambhu,3,5.6,898,14486,FALSE,TRUE,TRUE,TRUE,9.94,37,359,0.12,3,18309
H15960,Hotel Himalaya,Koteshwor,2,5.4,24,10254,FALSE,TRUE,TRUE,TRUE,9.44,43,226,0.46,3,12430
H15961,Hotel Heritage,Boudha,2,6.6,1355,7122,FALSE,TRUE,FALSE,TRUE,9.59,35,446,0.14,2,25422
H15962,Hotel Annapurna,Maharajgunj,5,5.7,920,21912,TRUE,TRUE,TRUE,TRUE,5.7,20,297,0.2,3,10098
H15963,Hotel Kathmandu,Lazimpat,2,6.3,636,11724,FALSE,TRUE,TRUE,TRUE,4.01,21,521,0.03,3,10941
H15964,Hotel Royal,Kalanki,5,5.3,1370,10800,FALSE,TRUE,TRUE,FALSE,10.21,22,549,0.45,2,23607
H15965,Hotel Himalaya,Boudha,3,7.9,1565,18465,FALSE,TRUE,TRUE,FALSE,7.1,6,105,0.05,2,3150
H15966,Hotel Boutique,Patan,2,5.7,699,7639,FALSE,TRUE,TRUE,TRUE,11.18,6,454,0.27,3,7264
H15967,Hotel Himalaya,Baneshwor,1,8.6,783,24402,FALSE,TRUE,TRUE,FALSE,3.12,20,112,0.12,2,4368
H15968,Hotel Boutique,Baluwatar,5,6,1624,23489,FALSE,TRUE,TRUE,TRUE,11.71,43,494,0.02,3,12350
H15969,Hotel Royal,Lazimpat,2,8.8,1414,14445,FALSE,TRUE,TRUE,TRUE,4.61,13,436,0.15,3,24416
H15970,Hotel Durbar,Baluwatar,3,5.9,1544,5750,FALSE,TRUE,TRUE,FALSE,4.68,41,44,0.34,2,2112
H15971,Hotel Heritage,Koteshwor,3,8.5,922,14820,TRUE,TRUE,TRUE,TRUE,2.94,6,256,0.05,3,7936
H15972,Hotel Everest,Jamal,1,6.6,129,3654,FALSE,TRUE,TRUE,TRUE,11.58,4,424,0.43,3,10600
H15973,Hotel Himalaya,Maharajgunj,3,7.8,35,17539,TRUE,TRUE,TRUE,TRUE,0.57,36,155,0.35,3,2170
H15974,Hotel Sagarmatha,Durbar Marg,3,5.2,1567,21680,FALSE,TRUE,FALSE,TRUE,5.73,18,20,0.04,2,360
H15975,Hotel Annapurna,Baneshwor,2,7.4,1746,4069,FALSE,TRUE,TRUE,FALSE,4.45,24,76,0.21,2,2812
H15976,Hotel Boutique,Baluwatar,5,5.7,73,19347,TRUE,TRUE,TRUE,TRUE,2,11,525,0.41,3,26775
H15977,Hotel Everest,Teku,4,7.3,469,21978,FALSE,TRUE,TRUE,TRUE,8.59,8,186,0.47,3,7440
H15978,Hotel Annapurna,Sankhamul,3,5.7,1759,14713,FALSE,TRUE,TRUE,TRUE,10.79,0,454,0.32,3,13166
H15979,Hotel Annapurna,Chabahil,3,7.1,323,8663,FALSE,TRUE,TRUE,TRUE,3,51,51,0.34,3,1377
H15980,Hotel Heritage,Lazimpat,4,5.5,814,7303,FALSE,TRUE,FALSE,TRUE,6.02,42,87,0.44,2,2262
H15981,Hotel Valley,Chabahil,3,6.1,1623,7142,FALSE,TRUE,TRUE,TRUE,6.98,28,556,0.23,3,21684
H15982,Hotel Kathmandu,Durbar Marg,2,7.9,1249,10668,TRUE,TRUE,TRUE,TRUE,4.75,42,76,0.36,3,3420
H15983,Hotel Royal,Baluwatar,2,9.7,1489,4755,TRUE,TRUE,FALSE,TRUE,11.07,18,213,0.29,2,4899
H15984,Hotel Boutique,Gongabu,4,7.2,995,16429,TRUE,TRUE,FALSE,TRUE,5.59,14,329,0.35,2,19082
H15985,Hotel Boutique,Swayambhu,3,8.3,745,1830,FALSE,TRUE,TRUE,TRUE,11.8,35,462,0.44,3,15708
H15986,Hotel Heritage,Baneshwor,3,7.6,898,14625,TRUE,TRUE,TRUE,TRUE,3.61,17,135,0.4,3,7290
H15987,Hotel Sagarmatha,Teku,5,7.4,1573,7574,TRUE,TRUE,TRUE,TRUE,0.97,21,199,0.07,3,9751
H15988,Hotel Sagarmatha,Bhaktapur,3,5.3,991,14693,FALSE,TRUE,TRUE,TRUE,6.94,21,42,0.47,3,546
